Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ISI,left_stim,right_stim,ANSWER,duration_mouseview,condition
83,1633030851720,30/09/2021 19:40:51,1633030851176,-7,30/09/2021 12:40:51,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,15,3,Screen 4,Zone3,timelimit_screen,9999.870999999985,,,,,0,1,0,,,1,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
84,1633030852034,30/09/2021 19:40:52,1633030851654,-7,30/09/2021 12:40:51,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,16,1,Screen 1,Zone2,timelimit_screen,499.75400000001537,,,,,0,1,0,,,1,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
85,1633030852675,30/09/2021 19:40:52,1633030852585,-7,30/09/2021 12:40:52,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,16,2,Screen 2,Zone1,response_button_text,927.8000000119209,,,+,1,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
86,1633030862677,30/09/2021 19:41:02,1633030862587,-7,30/09/2021 12:41:02,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,16,3,Screen 4,Zone4,mouse_view,,,,63315-4-4758057-task-rrep-16096338-mousetracking-18-3.xlsx,,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
87,1633030863006,30/09/2021 19:41:03,1633030862589,-7,30/09/2021 12:41:02,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,16,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16096338?filename=mousetracking-18-3.xlsx,,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
88,1633030863006,30/09/2021 19:41:03,1633030862590,-7,30/09/2021 12:41:02,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,16,3,Screen 4,Zone3,timelimit_screen,10000.347000000009,,,,,0,1,0,,,1,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
89,1633030863190,30/09/2021 19:41:03,1633030863073,-7,30/09/2021 12:41:03,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,17,1,Screen 1,Zone2,timelimit_screen,499.7849999999744,,,,,0,1,0,,,1,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
90,1633030863522,30/09/2021 19:41:03,1633030863441,-7,30/09/2021 12:41:03,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,17,2,Screen 2,Zone1,response_button_text,363.7999999821186,,,+,1,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
91,1633030873518,30/09/2021 19:41:13,1633030873449,-7,30/09/2021 12:41:13,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,17,3,Screen 4,Zone4,mouse_view,,,,63315-4-4758057-task-rrep-16096338-mousetracking-19-3.xlsx,,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
92,1633030873880,30/09/2021 19:41:13,1633030873450,-7,30/09/2021 12:41:13,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,17,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16096338?filename=mousetracking-19-3.xlsx,,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
93,1633030873880,30/09/2021 19:41:13,1633030873450,-7,30/09/2021 12:41:13,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,17,3,Screen 4,Zone3,timelimit_screen,9999.646999999997,,,,,0,1,0,,,1,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
94,1633030874060,30/09/2021 19:41:14,1633030873938,-7,30/09/2021 12:41:13,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,18,1,Screen 1,Zone2,timelimit_screen,500.0659999999916,,,,,0,1,0,,,1,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
95,1633030874635,30/09/2021 19:41:14,1633030874529,-7,30/09/2021 12:41:14,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,18,2,Screen 2,Zone1,response_button_text,589.4000000059605,,,+,1,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
96,1633030884621,30/09/2021 19:41:24,1633030884537,-7,30/09/2021 12:41:24,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,18,3,Screen 4,Zone4,mouse_view,,,,63315-4-4758057-task-rrep-16096338-mousetracking-20-3.xlsx,,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
97,1633030884951,30/09/2021 19:41:24,1633030884539,-7,30/09/2021 12:41:24,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,18,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16096338?filename=mousetracking-20-3.xlsx,,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
98,1633030884951,30/09/2021 19:41:24,1633030884539,-7,30/09/2021 12:41:24,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,18,3,Screen 4,Zone3,timelimit_screen,10000.036000000022,,,,,0,1,0,,,1,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
99,1633030885138,30/09/2021 19:41:25,1633030885021,-7,30/09/2021 12:41:25,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,19,1,Screen 1,Zone2,timelimit_screen,500.09499999997206,,,,,0,1,0,,,1,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
100,1633030885708,30/09/2021 19:41:25,1633030885616,-7,30/09/2021 12:41:25,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,19,2,Screen 2,Zone1,response_button_text,593,,,+,1,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
101,1633030895704,30/09/2021 19:41:35,1633030895620,-7,30/09/2021 12:41:35,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,19,3,Screen 4,Zone4,mouse_view,,,,63315-4-4758057-task-rrep-16096338-mousetracking-21-3.xlsx,,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
102,1633030896032,30/09/2021 19:41:36,1633030895621,-7,30/09/2021 12:41:35,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,19,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16096338?filename=mousetracking-21-3.xlsx,,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
103,1633030896032,30/09/2021 19:41:36,1633030895621,-7,30/09/2021 12:41:35,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,19,3,Screen 4,Zone3,timelimit_screen,10000.267999999982,,,,,0,1,0,,,1,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
104,1633030896218,30/09/2021 19:41:36,1633030896104,-7,30/09/2021 12:41:36,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,20,1,Screen 1,Zone2,timelimit_screen,499.7370000000228,,,,,0,1,0,,,1,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
105,1633030897023,30/09/2021 19:41:37,1633030896937,-7,30/09/2021 12:41:36,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,20,2,Screen 2,Zone1,response_button_text,830.5,,,+,1,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
106,1633030907036,30/09/2021 19:41:47,1633030906934,-7,30/09/2021 12:41:46,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,20,3,Screen 4,Zone4,mouse_view,,,,63315-4-4758057-task-rrep-16096338-mousetracking-22-3.xlsx,,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
107,1633030907208,30/09/2021 19:41:47,1633030906935,-7,30/09/2021 12:41:46,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,20,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16096338?filename=mousetracking-22-3.xlsx,,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
108,1633030907208,30/09/2021 19:41:47,1633030906935,-7,30/09/2021 12:41:46,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,20,3,Screen 4,Zone3,timelimit_screen,10000.044000000053,,,,,0,1,0,,,1,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
109,1633030907208,30/09/2021 19:41:47,1633030906937,-7,30/09/2021 12:41:46,63315,4,task-rrep,,16096338,101,4758057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,,,END TASK,,,,,333831,,,,,0,1,0,,,,,,,,,,,,
1,1633473704942,05/10/2021 22:41:44,1633473704794,-7,05/10/2021 15:41:44,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1633473741926,05/10/2021 22:42:21,1633473741860,-7,05/10/2021 15:42:21,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,37039.60000000149,,,,,0,1,0,,,,,,instructions,,,,,,
3,1633473742436,05/10/2021 22:42:22,1633473742351,-7,05/10/2021 15:42:22,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,timelimit_screen,500.01400000000285,,,,,0,1,0,,,1,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
4,1633473744922,05/10/2021 22:42:24,1633473744843,-7,05/10/2021 15:42:24,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,Zone1,response_button_text,2487.39999999851,,,+,1,0,1,0,,,,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
5,1633473754924,05/10/2021 22:42:34,1633473754847,-7,05/10/2021 15:42:34,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone4,mouse_view,,,,63315-4-4793414-task-rrep-16202529-mousetracking-1-3.xlsx,,0,1,0,,,,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
6,1633473755111,05/10/2021 22:42:35,1633473754850,-7,05/10/2021 15:42:34,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16202529?filename=mousetracking-1-3.xlsx,,0,1,0,,,,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
7,1633473755111,05/10/2021 22:42:35,1633473754851,-7,05/10/2021 15:42:34,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone3,timelimit_screen,9999.717000000004,,,,,0,1,0,,,1,,,practice,500,neutral6.jpg,neutral7.jpg,,10000,Practice
8,1633473755418,05/10/2021 22:42:35,1633473755330,-7,05/10/2021 15:42:35,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone2,timelimit_screen,499.94199999999546,,,,,0,1,0,,,1,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
9,1633473757479,05/10/2021 22:42:37,1633473757369,-7,05/10/2021 15:42:37,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,2,Screen 2,Zone1,response_button_text,2036.5,,,+,1,0,1,0,,,,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
10,1633473767456,05/10/2021 22:42:47,1633473767384,-7,05/10/2021 15:42:47,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,3,Screen 4,Zone4,mouse_view,,,,63315-4-4793414-task-rrep-16202529-mousetracking-2-3.xlsx,,0,1,0,,,,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
11,1633473767660,05/10/2021 22:42:47,1633473767385,-7,05/10/2021 15:42:47,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16202529?filename=mousetracking-2-3.xlsx,,0,1,0,,,,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
12,1633473767660,05/10/2021 22:42:47,1633473767385,-7,05/10/2021 15:42:47,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,11,1,3,Screen 4,Zone3,timelimit_screen,9999.741999999998,,,,,0,1,0,,,1,,1,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
13,1633473767941,05/10/2021 22:42:47,1633473767865,-7,05/10/2021 15:42:47,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,Zone2,timelimit_screen,500.0550000000003,,,,,0,1,0,,,1,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
14,1633473774777,05/10/2021 22:42:54,1633473774713,-7,05/10/2021 15:42:54,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,2,2,Screen 2,Zone1,response_button_text,6843.10000000149,,,+,1,0,1,0,,,,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
15,1633473784794,05/10/2021 22:43:04,1633473784713,-7,05/10/2021 15:43:04,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,2,3,Screen 4,Zone4,mouse_view,,,,63315-4-4793414-task-rrep-16202529-mousetracking-3-3.xlsx,,0,1,0,,,,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
16,1633473784977,05/10/2021 22:43:04,1633473784717,-7,05/10/2021 15:43:04,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,2,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16202529?filename=mousetracking-3-3.xlsx,,0,1,0,,,,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
17,1633473784977,05/10/2021 22:43:04,1633473784717,-7,05/10/2021 15:43:04,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,9,2,3,Screen 4,Zone3,timelimit_screen,9999.69600000001,,,,,0,1,0,,,1,,1,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
18,1633473785278,05/10/2021 22:43:05,1633473785197,-7,05/10/2021 15:43:05,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,3,1,Screen 1,Zone2,timelimit_screen,500.03399999999965,,,,,0,1,0,,,1,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
19,1633473787709,05/10/2021 22:43:07,1633473787633,-7,05/10/2021 15:43:07,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone1,response_button_text,2433.2000000029802,,,+,1,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
20,1633473797732,05/10/2021 22:43:17,1633473797639,-7,05/10/2021 15:43:17,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,3,3,Screen 4,Zone4,mouse_view,,,,63315-4-4793414-task-rrep-16202529-mousetracking-4-3.xlsx,,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
21,1633473797919,05/10/2021 22:43:17,1633473797640,-7,05/10/2021 15:43:17,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,3,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16202529?filename=mousetracking-4-3.xlsx,,0,1,0,,,,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
22,1633473797919,05/10/2021 22:43:17,1633473797640,-7,05/10/2021 15:43:17,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,10,3,3,Screen 4,Zone3,timelimit_screen,9999.688999999998,,,,,0,1,0,,,1,,1,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
23,1633473798200,05/10/2021 22:43:18,1633473798130,-7,05/10/2021 15:43:18,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,4,1,Screen 1,Zone2,timelimit_screen,500.05599999999686,,,,,0,1,0,,,1,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
24,1633473799882,05/10/2021 22:43:19,1633473799793,-7,05/10/2021 15:43:19,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,4,2,Screen 2,Zone1,response_button_text,1660.5,,,+,1,0,1,0,,,,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
25,1633473809872,05/10/2021 22:43:29,1633473809796,-7,05/10/2021 15:43:29,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,4,3,Screen 4,Zone4,mouse_view,,,,63315-4-4793414-task-rrep-16202529-mousetracking-5-3.xlsx,,0,1,0,,,,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
26,1633473810067,05/10/2021 22:43:30,1633473809800,-7,05/10/2021 15:43:29,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,4,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16202529?filename=mousetracking-5-3.xlsx,,0,1,0,,,,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
27,1633473810067,05/10/2021 22:43:30,1633473809800,-7,05/10/2021 15:43:29,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,12,4,3,Screen 4,Zone3,timelimit_screen,9999.717999999993,,,,,0,1,0,,,1,,1,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
28,1633473810356,05/10/2021 22:43:30,1633473810280,-7,05/10/2021 15:43:30,63315,4,task-rrep,,16202529,114,4793414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,7,5,1,Screen 1,Zone2,timelimit_screen,500.05500000000757,,,,,0,1,0,,,1,,1,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
