Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-frfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ISI,left_stim,right_stim,ANSWER,duration_mouseview,condition
163,1641679648797,08/01/2022 22:07:28,1641679647734,1,08/01/2022 23:07:27,71176,12,task-zwsq,,18377888,BLIND,5440963,,complete,,61da0847e9ca02f692fb596b,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x929,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,25,32,1,Screen 1,Zone2,timelimit_screen,499.7520000000368,,,,,0,1,0,,,1,,2,trial_standard,500,B33.jpg,B3.jpg,,8000,1_ClothedManNudeMan
164,1641679660351,08/01/2022 22:07:40,1641679659286,1,08/01/2022 23:07:39,71176,12,task-zwsq,,18377888,BLIND,5440963,,complete,,61da0847e9ca02f692fb596b,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x929,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,25,32,2,Screen 2,Zone1,response_button_text,11546.5,,,+,1,0,1,0,,,,,2,trial_standard,500,B33.jpg,B3.jpg,,8000,1_ClothedManNudeMan
165,1641679668356,08/01/2022 22:07:48,1641679667290,1,08/01/2022 23:07:47,71176,12,task-zwsq,,18377888,BLIND,5440963,,complete,,61da0847e9ca02f692fb596b,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x929,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,25,32,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440963-task-zwsq-18377888-mousetracking-33-3.xlsx,,0,1,0,,,,,2,trial_standard,500,B33.jpg,B3.jpg,,8000,1_ClothedManNudeMan
166,1641679668433,08/01/2022 22:07:48,1641679667292,1,08/01/2022 23:07:47,71176,12,task-zwsq,,18377888,BLIND,5440963,,complete,,61da0847e9ca02f692fb596b,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x929,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,25,32,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377888?filename=mousetracking-33-3.xlsx,,0,1,0,,,,,2,trial_standard,500,B33.jpg,B3.jpg,,8000,1_ClothedManNudeMan
167,1641679668433,08/01/2022 22:07:48,1641679667292,1,08/01/2022 23:07:47,71176,12,task-zwsq,,18377888,BLIND,5440963,,complete,,61da0847e9ca02f692fb596b,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x929,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,25,32,3,Screen 4,Zone3,timelimit_screen,7999.869999999995,,,,,0,1,0,,,1,,2,trial_standard,500,B33.jpg,B3.jpg,,8000,1_ClothedManNudeMan
168,1641679668433,08/01/2022 22:07:48,1641679667295,1,08/01/2022 23:07:47,71176,12,task-zwsq,,18377888,BLIND,5440963,,complete,,61da0847e9ca02f692fb596b,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x929,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,,,END TASK,,,,,459695,,,,,0,1,0,,,,,,,,,,,,
1,1641679214812,08/01/2022 22:00:14,1641679219321,-5,08/01/2022 17:00:19,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,
2,1641679354780,08/01/2022 22:02:34,1641679359341,-5,08/01/2022 17:02:39,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,139992.90000000596,,,,,0,1,0,,,,,,instructions,,,,,,
3,1641679355719,08/01/2022 22:02:35,1641679359834,-5,08/01/2022 17:02:39,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,timelimit_screen,500.00900000002,,,,,0,1,0,,,1,,,practice_standard,500,neutral6.jpg,neutral7.jpg,,8000,
4,1641679357393,08/01/2022 22:02:37,1641679361967,-5,08/01/2022 17:02:41,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,Zone1,response_button_text,2130.2000000178814,,,+,1,0,1,0,,,,,,practice_standard,500,neutral6.jpg,neutral7.jpg,,8000,
5,1641679365385,08/01/2022 22:02:45,1641679369972,-5,08/01/2022 17:02:49,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440975-task-zwsq-18377890-mousetracking-1-3.xlsx,,0,1,0,,,,,,practice_standard,500,neutral6.jpg,neutral7.jpg,,8000,
6,1641679366078,08/01/2022 22:02:46,1641679369973,-5,08/01/2022 17:02:49,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377890?filename=mousetracking-1-3.xlsx,,0,1,0,,,,,,practice_standard,500,neutral6.jpg,neutral7.jpg,,8000,
7,1641679366078,08/01/2022 22:02:46,1641679369974,-5,08/01/2022 17:02:49,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,2,1,3,Screen 4,Zone3,timelimit_screen,7999.929000000004,,,,,0,1,0,,,1,,,practice_standard,500,neutral6.jpg,neutral7.jpg,,8000,
8,1641679366078,08/01/2022 22:02:46,1641679370462,-5,08/01/2022 17:02:50,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,Zone2,timelimit_screen,499.9860000000044,,,,,0,1,0,,,1,,1,trial_standard,500,A1.jpg,A11.jpg,,8000,1_ClothedWomanNudeWoman
9,1641679368237,08/01/2022 22:02:48,1641679372814,-5,08/01/2022 17:02:52,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,3,1,2,Screen 2,Zone1,response_button_text,2349.199999988079,,,+,1,0,1,0,,,,,1,trial_standard,500,A1.jpg,A11.jpg,,8000,1_ClothedWomanNudeWoman
10,1641679376284,08/01/2022 22:02:56,1641679380818,-5,08/01/2022 17:03:00,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,3,1,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440975-task-zwsq-18377890-mousetracking-2-3.xlsx,,0,1,0,,,,,1,trial_standard,500,A1.jpg,A11.jpg,,8000,1_ClothedWomanNudeWoman
11,1641679377208,08/01/2022 22:02:57,1641679380819,-5,08/01/2022 17:03:00,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,3,1,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377890?filename=mousetracking-2-3.xlsx,,0,1,0,,,,,1,trial_standard,500,A1.jpg,A11.jpg,,8000,1_ClothedWomanNudeWoman
12,1641679377208,08/01/2022 22:02:57,1641679380820,-5,08/01/2022 17:03:00,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,3,1,3,Screen 4,Zone3,timelimit_screen,7999.973999999987,,,,,0,1,0,,,1,,1,trial_standard,500,A1.jpg,A11.jpg,,8000,1_ClothedWomanNudeWoman
13,1641679377208,08/01/2022 22:02:57,1641679381313,-5,08/01/2022 17:03:01,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,5,2,1,Screen 1,Zone2,timelimit_screen,499.9519999999902,,,,,0,1,0,,,1,,1,trial_standard,500,A3.jpg,A33.jpg,,8000,1_ClothedWomanNudeWoman
14,1641679379426,08/01/2022 22:02:59,1641679382175,-5,08/01/2022 17:03:02,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,5,2,2,Screen 2,Zone1,response_button_text,860.1000000238419,,,+,1,0,1,0,,,,,1,trial_standard,500,A3.jpg,A33.jpg,,8000,1_ClothedWomanNudeWoman
15,1641679385618,08/01/2022 22:03:05,1641679390170,-5,08/01/2022 17:03:10,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,5,2,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440975-task-zwsq-18377890-mousetracking-3-3.xlsx,,0,1,0,,,,,1,trial_standard,500,A3.jpg,A33.jpg,,8000,1_ClothedWomanNudeWoman
16,1641679386525,08/01/2022 22:03:06,1641679390171,-5,08/01/2022 17:03:10,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,5,2,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377890?filename=mousetracking-3-3.xlsx,,0,1,0,,,,,1,trial_standard,500,A3.jpg,A33.jpg,,8000,1_ClothedWomanNudeWoman
17,1641679386525,08/01/2022 22:03:06,1641679390171,-5,08/01/2022 17:03:10,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,5,2,3,Screen 4,Zone3,timelimit_screen,7999.945000000007,,,,,0,1,0,,,1,,1,trial_standard,500,A3.jpg,A33.jpg,,8000,1_ClothedWomanNudeWoman
18,1641679386525,08/01/2022 22:03:06,1641679390670,-5,08/01/2022 17:03:10,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,11,3,1,Screen 1,Zone2,timelimit_screen,500.00499999997555,,,,,0,1,0,,,1,,1,trial_standard,500,C1.jpg,C11.jpg,,8000,2_ClothedWomanClothedMan
19,1641679397049,08/01/2022 22:03:17,1641679401610,-5,08/01/2022 17:03:21,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,11,3,2,Screen 2,Zone1,response_button_text,10937.59999999404,,,+,1,0,1,0,,,,,1,trial_standard,500,C1.jpg,C11.jpg,,8000,2_ClothedWomanClothedMan
20,1641679405018,08/01/2022 22:03:25,1641679409610,-5,08/01/2022 17:03:29,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,11,3,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440975-task-zwsq-18377890-mousetracking-4-3.xlsx,,0,1,0,,,,,1,trial_standard,500,C1.jpg,C11.jpg,,8000,2_ClothedWomanClothedMan
21,1641679405852,08/01/2022 22:03:25,1641679409610,-5,08/01/2022 17:03:29,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,11,3,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377890?filename=mousetracking-4-3.xlsx,,0,1,0,,,,,1,trial_standard,500,C1.jpg,C11.jpg,,8000,2_ClothedWomanClothedMan
22,1641679405852,08/01/2022 22:03:25,1641679409611,-5,08/01/2022 17:03:29,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,11,3,3,Screen 4,Zone3,timelimit_screen,7999.926999999996,,,,,0,1,0,,,1,,1,trial_standard,500,C1.jpg,C11.jpg,,8000,2_ClothedWomanClothedMan
23,1641679405852,08/01/2022 22:03:25,1641679410105,-5,08/01/2022 17:03:30,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,16,4,1,Screen 1,Zone2,timelimit_screen,499.98500000001513,,,,,0,1,0,,,1,,1,trial_standard,500,D22.jpg,D2.jpg,,8000,2_NudeWomanNudeMan
24,1641679408983,08/01/2022 22:03:28,1641679411037,-5,08/01/2022 17:03:31,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,16,4,2,Screen 2,Zone1,response_button_text,929.6999999880791,,,+,1,0,1,0,,,,,1,trial_standard,500,D22.jpg,D2.jpg,,8000,2_NudeWomanNudeMan
25,1641679414638,08/01/2022 22:03:34,1641679419034,-5,08/01/2022 17:03:39,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,16,4,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440975-task-zwsq-18377890-mousetracking-5-3.xlsx,,0,1,0,,,,,1,trial_standard,500,D22.jpg,D2.jpg,,8000,2_NudeWomanNudeMan
26,1641679414638,08/01/2022 22:03:34,1641679419035,-5,08/01/2022 17:03:39,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,16,4,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377890?filename=mousetracking-5-3.xlsx,,0,1,0,,,,,1,trial_standard,500,D22.jpg,D2.jpg,,8000,2_NudeWomanNudeMan
27,1641679414638,08/01/2022 22:03:34,1641679419035,-5,08/01/2022 17:03:39,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,16,4,3,Screen 4,Zone3,timelimit_screen,7999.928000000014,,,,,0,1,0,,,1,,1,trial_standard,500,D22.jpg,D2.jpg,,8000,2_NudeWomanNudeMan
28,1641679415686,08/01/2022 22:03:35,1641679419534,-5,08/01/2022 17:03:39,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,15,5,1,Screen 1,Zone2,timelimit_screen,499.987999999983,,,,,0,1,0,,,1,,1,trial_standard,500,D1.jpg,D11.jpg,,8000,2_NudeWomanNudeMan
29,1641679425870,08/01/2022 22:03:45,1641679430426,-5,08/01/2022 17:03:50,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,15,5,2,Screen 2,Zone1,response_button_text,10890.700000017881,,,+,1,0,1,0,,,,,1,trial_standard,500,D1.jpg,D11.jpg,,8000,2_NudeWomanNudeMan
30,1641679433874,08/01/2022 22:03:53,1641679438430,-5,08/01/2022 17:03:58,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,15,5,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440975-task-zwsq-18377890-mousetracking-6-3.xlsx,,0,1,0,,,,,1,trial_standard,500,D1.jpg,D11.jpg,,8000,2_NudeWomanNudeMan
31,1641679434101,08/01/2022 22:03:54,1641679438431,-5,08/01/2022 17:03:58,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,15,5,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377890?filename=mousetracking-6-3.xlsx,,0,1,0,,,,,1,trial_standard,500,D1.jpg,D11.jpg,,8000,2_NudeWomanNudeMan
32,1641679434101,08/01/2022 22:03:54,1641679438431,-5,08/01/2022 17:03:58,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,15,5,3,Screen 4,Zone3,timelimit_screen,7999.926000000007,,,,,0,1,0,,,1,,1,trial_standard,500,D1.jpg,D11.jpg,,8000,2_NudeWomanNudeMan
33,1641679434351,08/01/2022 22:03:54,1641679438920,-5,08/01/2022 17:03:58,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,18,6,1,Screen 1,Zone2,timelimit_screen,500.00599999999395,,,,,0,1,0,,,1,,1,trial_standard,500,D44.jpg,D4.jpg,,8000,2_NudeWomanNudeMan
34,1641679435541,08/01/2022 22:03:55,1641679439894,-5,08/01/2022 17:03:59,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,18,6,2,Screen 2,Zone1,response_button_text,971.9000000059605,,,+,1,0,1,0,,,,,1,trial_standard,500,D44.jpg,D4.jpg,,8000,2_NudeWomanNudeMan
35,1641679443364,08/01/2022 22:04:03,1641679447894,-5,08/01/2022 17:04:07,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,18,6,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440975-task-zwsq-18377890-mousetracking-7-3.xlsx,,0,1,0,,,,,1,trial_standard,500,D44.jpg,D4.jpg,,8000,2_NudeWomanNudeMan
36,1641679443671,08/01/2022 22:04:03,1641679447895,-5,08/01/2022 17:04:07,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,18,6,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377890?filename=mousetracking-7-3.xlsx,,0,1,0,,,,,1,trial_standard,500,D44.jpg,D4.jpg,,8000,2_NudeWomanNudeMan
37,1641679443671,08/01/2022 22:04:03,1641679447895,-5,08/01/2022 17:04:07,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,18,6,3,Screen 4,Zone3,timelimit_screen,7999.953000000009,,,,,0,1,0,,,1,,1,trial_standard,500,D44.jpg,D4.jpg,,8000,2_NudeWomanNudeMan
38,1641679443940,08/01/2022 22:04:03,1641679448391,-5,08/01/2022 17:04:08,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,4,7,1,Screen 1,Zone2,timelimit_screen,499.9859999999753,,,,,0,1,0,,,1,,1,trial_standard,500,A22.jpg,A2.jpg,,8000,1_ClothedWomanNudeWoman
39,1641679445426,08/01/2022 22:04:05,1641679449121,-5,08/01/2022 17:04:09,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,4,7,2,Screen 2,Zone1,response_button_text,728.1999999880791,,,+,1,0,1,0,,,,,1,trial_standard,500,A22.jpg,A2.jpg,,8000,1_ClothedWomanNudeWoman
40,1641679452539,08/01/2022 22:04:12,1641679457123,-5,08/01/2022 17:04:17,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,4,7,3,Screen 4,Zone4,mouse_view,,,,71176-12-5440975-task-zwsq-18377890-mousetracking-8-3.xlsx,,0,1,0,,,,,1,trial_standard,500,A22.jpg,A2.jpg,,8000,1_ClothedWomanNudeWoman
41,1641679452729,08/01/2022 22:04:12,1641679457124,-5,08/01/2022 17:04:17,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,4,7,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/18377890?filename=mousetracking-8-3.xlsx,,0,1,0,,,,,1,trial_standard,500,A22.jpg,A2.jpg,,8000,1_ClothedWomanNudeWoman
42,1641679452729,08/01/2022 22:04:12,1641679457124,-5,08/01/2022 17:04:17,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,4,7,3,Screen 4,Zone3,timelimit_screen,7999.942999999999,,,,,0,1,0,,,1,,1,trial_standard,500,A22.jpg,A2.jpg,,8000,1_ClothedWomanNudeWoman
43,1641679453023,08/01/2022 22:04:13,1641679457619,-5,08/01/2022 17:04:17,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,7,8,1,Screen 1,Zone2,timelimit_screen,500.00900000002,,,,,0,1,0,,,1,,1,trial_standard,500,B1.jpg,B11.jpg,,8000,1_ClothedManNudeMan
44,1641679453867,08/01/2022 22:04:13,1641679458262,-5,08/01/2022 17:04:18,71176,12,task-zwsq,,18377890,BLIND,5440975,,complete,,61da08502f0dab7fa20d9802,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Experimental Block A (standard blurred),2,AB,Spreadsheet1,Spreadsheet1,7,8,2,Screen 2,Zone1,response_button_text,640.2000000178814,,,+,1,0,1,0,,,,,1,trial_standard,500,B1.jpg,B11.jpg,,8000,1_ClothedManNudeMan
